🕘️更新时间,#genre#
CCTV-6,http://113.102.83.97:4022/rtp/239.77.0.171:5146
CCTV-7,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub
CCTV-7,http://38.75.136.137:98/gslb/dsdqbv/cctv7hd.m3u8?auth=test20251009
CCTV-7,http://23.237.228.134/live5/CCTV7.m3u8
CCTV-7,http://113.102.83.97:4022/rtp/239.77.0.138:5146
CCTV-7,http://218.18.7.237:55555/rtp/239.77.1.159:5146
CCTV-8,http://38.75.136.137:98/gslb/dsdqpub/cctv8k.m3u8?auth=testpub
CCTV-8,http://38.75.136.137:98/gslb/dsdqbv/cctv8hd.m3u8?auth=test20251009
CCTV-8,http://38.75.136.137:98/gslb/dsdqpub/cctv8hd.m3u8?auth=testpub
CCTV-8,http://61.184.46.85:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://113.102.83.97:4022/rtp/239.77.0.172:5146
CCTV-9,http://38.75.136.137:98/gslb/dsdqbv/cctv9hd.m3u8?auth=test20251009
CCTV-9,http://23.237.228.134/live5/CCTV9.m3u8
CCTV-9,http://38.75.136.137:98/gslb/dsdqpub/cctv9hd.m3u8?auth=testpub
CCTV-9,http://123.235.210.222:4004/udp/239.253.254.79:8000
CCTV-9,http://125.108.127.198:7778/udp/233.50.201.121:5140
CCTV-10,http://38.75.136.137:98/gslb/dsdqpub/cctv10hd.m3u8?auth=testpub
CCTV-10,http://119.91.7.169:2026/ysws.php?id=CCTV10
CCTV-10,http://123.235.208.181:4002/udp/239.253.254.234:8000
CCTV-10,http://120.211.62.180:8000/hls/10/index.m3u8
CCTV-10,http://183.184.146.232:8003/rtp/226.0.2.162:9208
CCTV-11,http://69.30.246.194/live/cctv11.m3u8
CCTV-11,http://38.75.136.137:98/gslb/dsdqpub/cctv11hd.m3u8?auth=testpub
CCTV-11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009
CCTV-11,http://23.237.228.134/live3/CCTV11.m3u8
CCTV-11,http://123.235.208.181:4002/udp/239.253.254.169:8000
CCTV-12,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009
CCTV-12,http://69.30.246.194/live/cctv12.m3u8
CCTV-12,http://123.235.208.181:4002/udp/239.253.254.235:8000
CCTV-12,http://111.193.239.94:8888/rtp/239.3.1.64:8124
CCTV-12,http://123.235.210.222:4004/udp/239.253.254.235:8000
CCTV-13,http://38.75.136.137:98/gslb/dsdqpub/cctv13hd.m3u8?auth=testpub
CCTV-13,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009
CCTV-13,http://123.235.208.181:4002/udp/239.253.254.175:8000
CCTV-13,http://123.235.210.222:4004/udp/239.253.254.175:8000
CCTV-13,http://113.102.83.97:4022/rtp/239.77.0.188:5146
CCTV-14,http://38.75.136.137:98/gslb/dsdqpub/cctv14hd.m3u8?auth=testpub
CCTV-14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009
CCTV-14,http://120.211.62.180:8000/hls/14/index.m3u8
CCTV-14,http://113.102.83.97:4022/rtp/239.77.1.171:5146
CCTV-14,http://113.102.83.97:4022/rtp/239.77.0.133:5146
CCTV-15,http://69.30.246.194/live/cctv15.m3u8
CCTV-15,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009
CCTV-15,http://38.75.136.137:98/gslb/dsdqpub/cctv15hd.m3u8?auth=testpub
CCTV-15,http://120.211.62.180:8000/hls/15/index.m3u8
CCTV-15,http://113.102.83.97:4022/rtp/239.77.1.239:5146
CCTV-16,http://74.91.26.218:82/live/cctv16hd.m3u8
CCTV-16,http://69.30.246.194/live/cctv16.m3u8
CCTV-16,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009
CCTV-16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
CCTV-16,http://39.152.103.17:8089/tsfile/live/1015_1.m3u8
CCTV-17,http://74.91.26.218:82/live/cctv17hd.m3u8
CCTV-17,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009
CCTV-17,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub
CCTV-17,http://120.211.62.180:8000/hls/17/index.m3u8
CCTV-17,https://xmlive.zeabur.app/yw/whyd?id=cctv17
CETV-1,http://60.176.87.138:8888/rtp/233.50.200.169:5140
CETV-1,http://123.235.210.222:4004/udp/239.253.254.110:8000
CETV-1,http://121.233.191.119:4022/rtp/239.49.8.115:8000
CETV-1,http://183.184.146.232:8003/rtp/226.0.2.181:9360
CETV-1,http://113.65.124.202:9527/udp/239.77.1.222:5146
CETV-4,http://27.223.141.249:4000/udp/239.253.254.116:8000
CETV-4,http://123.235.208.181:4002/udp/239.253.254.116:8000
CETV-4,http://112.255.80.180:4000/udp/239.253.254.116:8000
CETV-4,http://180.115.140.199:4022/rtp/239.49.0.125:8000

💰央视付费频道,#genre#
文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
文化精品,https://live.tv.darwinchow.com/channel/yangshiwenhuajingpin?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
文化精品,http://223.10.84.253:8888/rtp/239.1.1.91:8091
央视台球,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
央视台球,https://live.tv.darwinchow.com/channel/yangshitaiqiu?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
央视台球,http://223.10.84.253:8888/rtp/239.1.1.100:8100
风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
风云音乐,https://live.tv.darwinchow.com/channel/fengyunyinyue?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
风云音乐,http://223.10.84.253:8888/rtp/239.1.1.96:8096
风云音乐,http://113.25.104.114:10000/rtp/239.1.1.96:8096
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
第一剧场,https://live.tv.darwinchow.com/channel/diyijuchang?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
第一剧场,http://223.10.84.253:8888/rtp/239.1.1.94:8094
第一剧场,http://113.65.124.202:9527/udp/239.253.43.15:5146
风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
风云剧场,http://223.10.84.253:8888/rtp/239.1.1.93:8093
风云剧场,https://live.tv.darwinchow.com/channel/fengyunjuchang?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
怀旧剧场,http://183.184.146.232:8003/rtp/226.0.2.224:9704
怀旧剧场,http://223.10.84.253:8888/rtp/239.1.1.95:8095
怀旧剧场,https://live.tv.darwinchow.com/channel/huaijiujuchang?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
女性时尚,http://39.152.103.17:8089/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&down=1
女性时尚,http://223.10.84.253:8888/rtp/239.1.1.89:8089
女性时尚,http://113.25.104.114:10000/rtp/239.1.1.89:8089
高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
高尔夫网球,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom10
高尔夫网球,https://live.tv.darwinchow.com/channel/gaoerfuwangqiu?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
高尔夫网球,http://183.184.146.232:8003/rtp/226.0.2.217:9648
高尔夫网球,http://223.10.84.253:8888/rtp/239.1.1.102:8102
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
风云足球,https://live.tv.darwinchow.com/channel/fengyunzuqiu?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
风云足球,http://183.184.146.232:8003/rtp/226.0.2.225:9712
风云足球,http://223.10.84.253:8888/rtp/239.1.1.101:8101
电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
电视指南,http://223.10.84.253:8888/rtp/239.1.1.90:8090
世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
世界地理,https://live.tv.darwinchow.com/channel/shijiedili?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
世界地理,http://223.10.84.253:8888/rtp/239.1.1.99:8099
世界地理,http://221.232.40.13:8888/rtp/239.69.1.91:10186
世界地理,http://183.184.146.232:8003/rtp/226.0.2.222:9688
兵器科技,http://38.75.136.137:98/gslb/dsdqpub/gfjs.m3u8?auth=testpub
兵器科技,https://live.tv.darwinchow.com/channel/bingqikeji?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
兵器科技,http://221.232.40.13:8888/rtp/239.69.1.79:10114
兵器科技,http://223.10.84.253:8888/rtp/239.1.1.97:8097

📡卫视频道,#genre#
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8
广东卫视,http://222.214.208.34:59901/tsfile/live/0125_1.m3u8
广东卫视,http://114.243.168.34:8888/rtp/239.3.1.142:8048
浙江卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8
浙江卫视,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/720p.m3u8
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视,http://69.30.246.194/live/hnws.m3u8
湖南卫视,http://38.75.136.137:98/gslb/dsdqpub/hnwshd.m3u8?auth=testpub
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009
北京卫视,http://114.243.168.34:8888/rtp/239.3.1.241:8000
北京卫视,http://60.176.87.138:8888/rtp/233.50.201.107:5140
北京卫视,http://60.176.87.138:8888/rtp/233.50.202.100:5140
湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub
湖北卫视,http://satellitepull.cnr.cn/live/wx32hubws/playlist.m3u8
湖北卫视,http://123.235.208.181:4002/udp/239.253.254.88:8000
湖北卫视,http://114.243.168.34:8888/rtp/239.3.1.138:8044
湖北卫视,http://119.91.7.169:2026/ysws.php?id=湖北卫视
黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub
黑龙江卫视,http://satellitepull.cnr.cn/live/wx32hljws/playlist.m3u8
黑龙江卫视,http://110.42.37.69:6688/live/live.php?token=2OFgNXEh&id=hljws
黑龙江卫视,http://60.176.87.138:8888/rtp/233.50.201.115:5140
黑龙江卫视,http://114.243.168.34:8888/rtp/239.3.1.133:8016
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub
安徽卫视,http://satellitepull.cnr.cn/live/wxahws/playlist.m3u8
安徽卫视,http://124.64.216.75:8686/rtp/239.3.1.211:8064
安徽卫视,http://114.243.168.34:8888/rtp/239.3.1.211:8064
安徽卫视,http://123.117.161.44:8118/rtp/239.3.1.211:8064
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub
重庆卫视,http://satellitepull.cnr.cn/live/wxcqws/playlist.m3u8
重庆卫视,http://111.193.239.94:8888/rtp/239.3.1.122:8160
重庆卫视,http://122.242.242.207:8001/rtp/233.50.201.143:5140
重庆卫视,http://114.243.168.34:8888/rtp/239.3.1.122:8160
东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
东方卫视,http://69.30.246.194/live/dfws.m3u8
东方卫视,http://23.237.228.134/live3/dongfang.m3u8
东方卫视,http://23.237.228.134/live6/dongnan.m3u8
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
东南卫视,http://27.223.141.249:4000/udp/239.253.254.105:8000
东南卫视,http://60.176.87.138:8888/rtp/233.50.201.146:5140
东南卫视,http://183.184.146.232:8003/rtp/226.0.2.188:9416
甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub
甘肃卫视,http://satellitepull.cnr.cn/live/wxgsws/playlist.m3u8
甘肃卫视,http://123.235.208.181:4002/udp/239.253.254.74:8000
甘肃卫视,http://119.91.7.169:2026/ysws.php?id=甘肃卫视
甘肃卫视,http://113.65.124.202:9527/udp/239.77.0.189:5146
广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub
广西卫视,http://23.237.228.134/live6/guangxi.m3u8
广西卫视,http://23.237.228.134/live6/guizhou.m3u8
广西卫视,http://119.91.7.169:2026/ysws.php?id=广西卫视
广西卫视,http://123.235.208.181:4002/udp/239.253.254.197:8000
贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub
贵州卫视,http://23.237.228.134/live6/hainan.m3u8
贵州卫视,http://123.235.208.181:4002/udp/239.253.254.113:8000
贵州卫视,http://114.243.168.34:8888/rtp/239.3.1.149:8076
贵州卫视,http://27.223.141.249:4000/udp/239.253.254.113:8000
海南卫视,http://satellitepull.cnr.cn/live/wxhainlyws/playlist.m3u8
海南卫视,http://171.8.169.205:8800/rtp/239.16.20.97:10970
海南卫视,http://123.235.208.181:4002/udp/239.253.254.179:8000
海南卫视,http://180.115.140.199:4022/rtp/239.49.8.83:8000
海南卫视,http://39.152.103.17:8089/tsfile/live/1046_1.m3u8
河北卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub
河北卫视,http://satellitepull.cnr.cn/live/wxhebws/playlist.m3u8
河北卫视,http://60.176.87.138:8888/rtp/233.50.201.140:5140
河北卫视,http://122.242.242.207:8001/rtp/233.50.201.140:5140
河北卫视,http://171.8.169.205:8800/rtp/239.16.20.88:10880
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
河南卫视,http://23.237.228.134/live6/henan.m3u8
河南卫视,http://114.243.168.34:8888/rtp/239.3.1.50:8184
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
吉林卫视,http://114.243.168.34:8888/rtp/239.3.1.240:8172
吉林卫视,http://123.235.208.181:4002/udp/239.253.254.173:8000
吉林卫视,http://119.91.7.169:2026/ysws.php?id=吉林卫视
江苏卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub
江苏卫视,http://69.30.246.194/live/jsws.m3u8
江苏卫视,http://satellitepull.cnr.cn/live/wx32jsws/playlist.m3u8
江苏卫视,http://23.237.228.134/live3/jiangsu.m3u8
江苏卫视,http://113.65.124.202:9527/udp/239.77.1.18:5146
江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub
江西卫视,http://satellitepull.cnr.cn/live/wx32jiangxws/playlist.m3u8
江西卫视,http://125.108.127.198:7778/udp/233.50.201.145:5140
江西卫视,http://123.235.210.222:4004/udp/239.253.254.47:8000
江西卫视,http://27.223.141.249:4000/udp/239.253.254.47:8000
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub
辽宁卫视,http://satellitepull.cnr.cn/live/wxlnws/playlist.m3u8
辽宁卫视,http://119.91.7.169:2026/ysws.php?id=辽宁卫视
辽宁卫视,http://123.235.208.181:4002/udp/239.253.254.92:8000
辽宁卫视,http://27.223.141.249:4000/udp/239.253.254.92:8000
内蒙古卫视,http://satellitepull.cnr.cn/live/wx32nmgws/playlist.m3u8
内蒙古卫视,http://119.91.7.169:2026/ysws.php?id=内蒙古卫视
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
宁夏卫视,http://satellitepull.cnr.cn/live/wxnxws/playlist.m3u8
宁夏卫视,http://124.64.216.75:8686/rtp/239.3.1.169:8212
宁夏卫视,http://223.10.84.253:8888/rtp/239.1.1.56:8056
宁夏卫视,http://123.117.161.44:8118/rtp/239.3.1.169:8212
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
青海卫视,http://27.223.141.249:4000/udp/239.253.254.195:8000
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
山东卫视,http://119.91.7.169:2026/ysws.php?id=山东卫视
山东卫视,http://123.235.208.181:4002/udp/239.253.254.78:8000
山东卫视,http://125.108.127.198:7778/udp/233.50.201.105:5140
山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8
山西卫视,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=sxws
山西卫视,http://119.91.7.169:2026/ysws.php?id=山西卫视
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub
陕西卫视,http://satellitepull.cnr.cn/live/wxsxxws/playlist.m3u8
陕西卫视,http://23.237.228.134/live6/sichuan.m3u8
四川卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub
四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8
四川卫视,http://27.223.141.249:4000/udp/239.253.254.180:8000
四川卫视,http://171.8.169.205:8800/rtp/239.16.20.86:10860
四川卫视,http://119.91.7.169:2026/ysws.php?id=四川卫视
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
深圳卫视,http://satellitepull.cnr.cn/live/wxszws/playlist.m3u8
深圳卫视,http://23.237.228.134/live6/shenzhen.m3u8
深圳卫视,http://119.91.7.169:2026/ysws.php?id=深圳卫视
深圳卫视,http://123.235.210.222:4004/udp/239.253.254.91:8000
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
三沙卫视,http://110.42.37.69:6688/live/live.php?token=2OFgNXEh&id=ssws
三沙卫视,http://222.95.12.2:4022/rtp/239.49.0.167:8000
三沙卫视,http://115.224.218.110:8888/rtp/233.50.200.175:5140
三沙卫视,https://srs.ssws.tv/video/sstv-10/index.m3u8
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
天津卫视,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
天津卫视,http://125.108.127.198:7778/udp/233.50.201.104:5140
天津卫视,http://123.235.208.181:4002/udp/239.253.254.89:8000
天津卫视,http://119.91.7.169:2026/ysws.php?id=天津卫视
西藏卫视,http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8
西藏卫视,http://221.222.79.96:9999/rtp/239.3.1.166:8188
西藏卫视,http://124.64.216.75:8686/rtp/239.3.1.166:8188
西藏卫视,http://114.243.168.34:8888/rtp/239.3.1.166:8188
西藏卫视,http://115.224.218.110:8888/rtp/233.50.202.43:5140
新疆卫视,http://satellitepull.cnr.cn/live/wxxjws/playlist.m3u8
新疆卫视,http://124.64.216.75:8686/rtp/239.3.1.167:8192
新疆卫视,http://111.193.239.94:8888/rtp/239.3.1.167:8192
新疆卫视,http://223.10.84.253:8888/rtp/239.1.1.59:8059
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub
云南卫视,http://satellitepull.cnr.cn/live/wxynws/playlist.m3u8
云南卫视,http://119.91.7.169:2026/ysws.php?id=云南卫视
云南卫视,http://218.18.7.237:55555/rtp/239.253.43.37:5146
云南卫视,http://123.235.210.222:4004/udp/239.253.254.196:8000

☘️广东频道,#genre#
广东珠江,http://38.75.136.137:98/gslb/dsdqpub/gdzja.m3u8?auth=testpub
广东珠江,http://38.75.136.137:98/gslb/dsdqpub/gdzj.m3u8?auth=testpub
广东珠江,http://183.236.43.98:4013/udp/239.77.0.1:5146
广东珠江,http://113.65.124.202:9527/udp/239.77.0.1:5146
广东珠江,http://119.123.179.177:8086/hls/47/index.m3u8
广东体育,http://iptv.4666888.xyz/iptv2A.php?id=20
广东体育,http://119.123.179.177:8086/hls/42/index.m3u8
广东新闻,http://38.75.136.137:98/gslb/dsdqpub/gdxwa.m3u8?auth=testpub
广东新闻,http://38.75.136.137:98/gslb/dsdqpub/gdxw.m3u8?auth=testpub
广东新闻,http://119.123.179.177:8086/hls/45/index.m3u8
广东民生,http://119.123.179.177:8086/hls/39/index.m3u8
大湾区卫视,http://38.75.136.137:98/gslb/dsdqpub/nfws.m3u8?auth=testpub
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8
大湾区卫视,http://119.123.179.177:8086/hls/29/index.m3u8
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=e381ab098841a0badbf7e11f24143cf7&txTime=18e6ff43701

☘️浙江频道,#genre#
浙江钱江都市,http://ali-xwl.cztv.com/live/channel021080Plxw.m3u8
浙江钱江都市,http://ali-xwl.cztv.com/live/channel02720Plxw.m3u8
浙江经济生活,http://ali-xwl.cztv.com/live/channel031080Plxw.m3u8
浙江经济生活,http://125.108.127.198:7778/udp/233.50.201.133:5140
浙江经济生活,http://ali-xwl.cztv.com/live/channel03720Plxw.m3u8
浙江新闻,http://ali-xwl.cztv.com/live/channel071080Plxw.m3u8
浙江新闻,http://ali-xwl.cztv.com/live/channel07720Plxw.m3u8
浙江少儿,http://ali-xwl.cztv.com/live/channel081080Plxw.m3u8
浙江少儿,http://ali-xwl.cztv.com/live/channel08720Plxw.m3u8
杭州明珠,http://125.108.127.198:7778/udp/233.50.201.174:5140
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
浙江国际,http://ali-xwl.cztv.com/live/channel101080Plxw.m3u8
浙江国际,http://ali-xwl.cztv.com/live/channel10720Plxw.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/720p.m3u8
嘉兴新闻综合,http://tvfile.jyrmt.cn:80/nmip-media/channellive/channel104452/playlist.m3u8
浙江民生休闲,http://ali-xwl.cztv.com/live/channel061080Plxw.m3u8
浙江民生休闲,http://125.108.127.198:7778/udp/233.50.201.136:5140
浙江民生休闲,http://ali-xwl.cztv.com/live/channel06720Plxw.m3u8
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
浙江教科影视,http://ali-xwl.cztv.com/live/channel041080Plxw.m3u8
浙江教科影视,http://ali-xwl.cztv.com/live/channel04720Plxw.m3u8
浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
